Date,Open,High,Low,Close,Volume
19-06-2020,20970.09961,21467.65039,20878.25,21338.09961,0
22-06-2020,21491.55078,22078.25,21425.55078,21708.34961,664600
23-06-2020,21859.25,22322.30078,21647.80078,22264.90039,527900
24-06-2020,22479.34961,22479.55078,21336.34961,21426.80078,684600
25-06-2020,21218.05078,21703.5,20926.44922,21506.15039,586200
26-06-2020,21735.05078,21784.65039,21320.09961,21592.05078,375600
29-06-2020,21291.55078,21440.05078,21026.44922,21359,328000
30-06-2020,21524.30078,21650.5,21212,21370.15039,292700
01-07-2020,21354.09961,22061.59961,21281.84961,21977.59961,386000
02-07-2020,22133.80078,22344.84961,21890.5,21953.19922,399000
03-07-2020,22101.75,22130.30078,21768,21852.40039,256200
06-07-2020,22270.94922,22399.25,22171.05078,22198.94922,290900
07-07-2020,22254.30078,22674.5,22040.34961,22628,455800
08-07-2020,22700.90039,23080.59961,22499.5,22584.65039,673100
09-07-2020,22753.15039,22998.30078,22673.40039,22907.19922,356000
10-07-2020,22720.94922,22835.19922,22320.05078,22398.44922,457100
13-07-2020,22613.25,22657.40039,21981.65039,22089.25,293700
14-07-2020,21877.59961,21909.69922,21222.44922,21392.19922,338500
15-07-2020,21634.25,21935.5,21230.55078,21340.75,359100
16-07-2020,21453.25,21671.25,21027.84961,21597.15039,348600
17-07-2020,21608.05078,22065,21550.80078,21966.80078,294900
20-07-2020,22307.30078,22520.44922,22187.80078,22321.84961,349700
21-07-2020,22639.84961,22861.90039,22597.94922,22782,316700
22-07-2020,23159,23211.34961,22658.19922,22882.59961,412700
23-07-2020,22854.84961,23122.34961,22734.90039,23083.90039,307600
24-07-2020,22853.19922,22854.05078,22417.19922,22662.05078,436300
27-07-2020,22664.59961,22668.05078,21801.34961,21848.75,340900
28-07-2020,21940.15039,22233,21611.40039,22105.19922,379800
29-07-2020,22075,22346.40039,21906.34961,22076.59961,400400
30-07-2020,22195.05078,22252.59961,21580.15039,21646.84961,299600
31-07-2020,21730.55078,21806.94922,21375,21640.05078,397300
03-08-2020,21543.80078,21543.80078,21031.44922,21072.09961,431000
04-08-2020,21248.25,21576.34961,21057.75,21490.5,0
05-08-2020,21686.84961,21936.5,21448.40039,21509.94922,338800
06-08-2020,21644.25,21926.55078,21370.30078,21642.59961,386600
07-08-2020,21620.25,21787.25,21451.30078,21754,378600
10-08-2020,21824.90039,22071.94922,21795.09961,21900.25,261800
11-08-2020,22050.19922,22277.59961,22039.84961,22227.19922,377900
12-08-2020,22135.94922,22326.55078,21990.19922,22264,507500
13-08-2020,22395.19922,22439.94922,22139.59961,22196.34961,289100
14-08-2020,22334.94922,22334.94922,21459.09961,21679.40039,318800
17-08-2020,21906.94922,21909.40039,21403.15039,21700.84961,263400
18-08-2020,21702,22227.75,21629.40039,22170.59961,0
19-08-2020,22315.40039,22419.34961,22234.25,22285.90039,0
20-08-2020,21989.90039,22079.90039,21886.69922,21999.44922,0
21-08-2020,22190.69922,22344.05078,22165.05078,22299.59961,0
24-08-2020,22436.84961,22897.5,22410.05078,22833,0
25-08-2020,22973.40039,23180.30078,22857.90039,23092.15039,0
26-08-2020,23175.55078,23453.40039,23093.15039,23414.19922,0
27-08-2020,23511.44922,23704.05078,23464.15039,23600.34961,0
28-08-2020,23635.30078,24611.80078,23599.19922,24523.80078,0
31-08-2020,25038.80078,25232.59961,23385.30078,23754.34961,0
01-09-2020,23893.80078,24199.65039,23473.15039,23812,0
02-09-2020,23769,23926.15039,23482.55078,23874.55078,0
03-09-2020,23986.15039,24051.59961,23451.65039,23530.84961,0
04-09-2020,23119.15039,23394.80078,22876.90039,23011.5,0
07-09-2020,23036.25,23109.09961,22716.25,22945.05078,245300
08-09-2020,22971.19922,23064.15039,22641.40039,22744.40039,0
09-09-2020,22486.69922,22554.59961,22080.40039,22267,0
10-09-2020,22466.55078,22678.65039,22225.25,22466.19922,0
11-09-2020,22509.94922,22668.75,22205.94922,22479.94922,0
14-09-2020,22683.34961,22757.30078,22028.15039,22101.25,0
15-09-2020,22202.80078,22514.15039,22062.34961,22465.65039,0
16-09-2020,22476.30078,22659.40039,22216.5,22573.55078,0
17-09-2020,22352,22504.44922,22267.05078,22320.34961,0
18-09-2020,22439.34961,22469.40039,21784.90039,22031.05078,0
21-09-2020,21983.40039,22098.84961,21274.30078,21366.80078,0
22-09-2020,21445.25,21473.34961,20958.44922,21139.09961,0
23-09-2020,21350.80078,21365.05078,20821,21178.5,0
24-09-2020,20898.80078,20955.59961,20404.90039,20456.84961,0
25-09-2020,20740.80078,21064.30078,20430.69922,20982.34961,0
28-09-2020,21152.05078,21708.84961,21055.09961,21665.5,0
29-09-2020,21770.90039,21811.5,21280.59961,21411.30078,0
30-09-2020,21405.25,21549.34961,21128.5,21451.80078,0
01-10-2020,21685.25,22293.75,21664.15039,22246,0
05-10-2020,22352.09961,22768.55078,22247.25,22370.94922,0
06-10-2020,22673.05078,22893.5,22521.05078,22853.69922,0
07-10-2020,22836.94922,23036.19922,22607.80078,22964.80078,0
08-10-2020,23150.25,23450.90039,23063.59961,23191.34961,0
09-10-2020,23312.59961,23904.09961,23132.44922,23846.80078,0
12-10-2020,23955.59961,24190.34961,23552.59961,23712.80078,0
13-10-2020,23663.05078,23775.15039,23431.5,23492.19922,0
14-10-2020,23353.15039,23962.69922,23149.44922,23874.65039,0
15-10-2020,23920.34961,24087.84961,22970.94922,23072.40039,0
16-10-2020,23219.84961,23646.19922,23148.94922,23533.25,0
19-10-2020,23902.90039,24320.94922,23754.84961,24266.75,0
20-10-2020,24117.34961,24410.90039,24039.84961,24311.80078,0
21-10-2020,24444.19922,24823.59961,24099.84961,24635.05078,0
22-10-2020,24447.34961,24691.15039,24250.19922,24484.15039,0
23-10-2020,24669.19922,24764.15039,24360.84961,24478.30078,0
26-10-2020,24525.80078,24577.30078,23867.75,24075.44922,0
27-10-2020,24288.05078,24809.65039,23924.19922,24769.5,0
28-10-2020,24737.84961,24780.69922,24057.94922,24232.5,0
29-10-2020,24063.5,24339.09961,23822.05078,24092,0
30-10-2020,24090.15039,24277.34961,23612.69922,23900.90039,0
02-11-2020,24367.59961,25139,24120.59961,24892.5,0
03-11-2020,25108,25760.69922,25085.69922,25682.80078,0
04-11-2020,25539.55078,25891,25142,25771.59961,0
05-11-2020,26174.80078,26375.19922,26000.05078,26313.09961,0
06-11-2020,26274.09961,26853.44922,26135.30078,26798.94922,0
09-11-2020,27088.94922,27595,27068.94922,27534.09961,0
10-11-2020,28039.44922,28802.5,27916.90039,28606,0
11-11-2020,28713.15039,29030.90039,28211.09961,28845,0
12-11-2020,28633.75,28672.90039,28066.05078,28278.80078,0
13-11-2020,28108.69922,28520.55078,27703.30078,28465.69922,0
14-11-2020,null,null,null,null,null
17-11-2020,28792.25,29239.25,28722.90039,29181.30078,0
18-11-2020,29107.90039,29784.75,29056.75,29749.84961,0
19-11-2020,29302.59961,29627.19922,28819.55078,28903.05078,0
20-11-2020,28935.75,29406.69922,28580.90039,29236,0
23-11-2020,29432.80078,29492.30078,28852.90039,29024.19922,0
24-11-2020,29265.59961,29827.80078,29206.75,29737.25,0
25-11-2020,30021.90039,30197.84961,29132.30078,29196.40039,0
26-11-2020,29370.40039,29623,28923.09961,29549.75,369400
27-11-2020,29622,29716.84961,29368.69922,29609.05078,0
01-12-2020,29844.80078,29919.75,29511,29817.84961,0
02-12-2020,29876.69922,29886.25,29149.90039,29463.15039,0
03-12-2020,29728.90039,29813,29379.40039,29448.75,0
04-12-2020,29573.40039,30162.30078,29473.5,30052.40039,0
07-12-2020,30062.59961,30354.19922,29950.59961,30211.55078,0
08-12-2020,30300.30078,30363.80078,30025.19922,30261.90039,0
09-12-2020,30335.05078,30807.25,30326.69922,30709.40039,0
10-12-2020,30545.34961,30610,30202.09961,30510.34961,0
11-12-2020,30555.30078,30811.80078,30328.44922,30604.84961,0
14-12-2020,30735.15039,30845.80078,30624.25,30745.90039,269000
15-12-2020,30805.40039,30805.84961,30345.75,30691.05078,279400
16-12-2020,30920.34961,30932.25,30587.09961,30698.40039,0
17-12-2020,30791.19922,30945.19922,30643.90039,30847.05078,0
18-12-2020,30841.84961,30854.05078,30374.5,30714.65039,0
21-12-2020,30595.80078,30607.5,29201.19922,29456.44922,0
22-12-2020,29607.5,29711.15039,28976.75,29625.94922,0
23-12-2020,29560.75,29941.40039,29446,29883.30078,0
24-12-2020,30071.65039,30545.84961,30007.80078,30402.19922,0
28-12-2020,30558.84961,30929.05078,30538.15039,30880.94922,0
29-12-2020,31006.90039,31359.34961,31002.59961,31322.5,0
30-12-2020,31479.80078,31510.25,31007.15039,31303.05078,0
31-12-2020,31295.90039,31409.5,31088.09961,31264.05078,0
01-01-2021,null,null,null,null,null
04-01-2021,31485.15039,31489.59961,30893.65039,31212.44922,0
05-01-2021,31041.09961,31767.65039,30935.55078,31722.25,0
06-01-2021,31839.94922,31982.30078,31548.15039,31797.90039,0
07-01-2021,32129.80078,32177.40039,31911.5,31956,0
08-01-2021,32298.05078,32298.05078,32002.94922,32084.19922,0
11-01-2021,32280.30078,32288.44922,31836.94922,31998.90039,0
12-01-2021,31835.05078,32397.94922,31725.84961,32339,0
13-01-2021,32546.59961,32683.5,32148.25,32574.65039,0
14-01-2021,32526.69922,32718.94922,32442.34961,32519.75,0
15-01-2021,32508.90039,32544.80078,32044.34961,32246.80078,0
18-01-2021,32275.15039,32441.5,31650.90039,31811.75,396800
19-01-2021,32082.90039,32464.94922,31863.94922,32424.84961,354800
20-01-2021,32388.94922,32607.44922,32322.90039,32543.69922,0
21-01-2021,32732.80078,32842.30078,31985.55078,32186.90039,0
22-01-2021,32088,32131.40039,31119.90039,31167.25,0
25-01-2021,31507.15039,31697.55078,31013.65039,31198.40039,0
27-01-2021,31236.25,31287.05078,30165.65039,30284.55078,0
28-01-2021,29812.30078,30464.40039,29687.69922,30358.30078,0
29-01-2021,30700.65039,31111.94922,30254.55078,30565.5,0
01-02-2021,30976.34961,33305.30078,30906.44922,33089.05078,0
02-02-2021,33589.05078,34652.5,33583.14844,34267.89844,672200
03-02-2021,34555.60156,34908.05078,34011.89844,34758.44922,605200
04-02-2021,34548.89844,35413.14844,34238.89844,35344.80078,0
05-02-2021,35634.94922,36615.19922,35545,35654.5,0
08-02-2021,36073.85156,36466.44922,35872.25,35983.64844,0
09-02-2021,36058.80078,36477.14844,35636.85156,36056.5,0
10-02-2021,36042.35156,36227.19922,35428.14844,35783.10156,0
11-02-2021,35687.25,36009.44922,35573.30078,35752.10156,0
12-02-2021,35736.60156,36322.80078,35700.25,36108.89844,0
15-02-2021,36501.39844,37449.89844,36405.10156,37306.25,0
16-02-2021,37492.60156,37708.75,36762.75,37098.39844,0
17-02-2021,37041.94922,37331.44922,36764.25,36910.94922,0
18-02-2021,37088.75,37108.75,36367.44922,36587,0
19-02-2021,36371.55078,36656.19922,35584.60156,35841.60156,0
22-02-2021,35874.30078,36128.89844,35097.55078,35257.19922,0
23-02-2021,35540.55078,35680.85156,34976,35116.94922,0
24-02-2021,35205.39844,36567.64844,35060.64844,36452.30078,272900
25-02-2021,36763.14844,37232.19922,36494,36549,455900
26-02-2021,35806.64844,35902.89844,34658.69922,34803.60156,0
01-03-2021,35374.25,35581.10156,34983.75,35296,0
02-03-2021,35458.14844,35747.05078,35002.44922,35419.69922,0
03-03-2021,35754.44922,36455.14844,35570.55078,36368.05078,0
04-03-2021,35575.64844,36316.39844,35519.25,35802.5,0
05-03-2021,35458.5,35616.05078,34893.25,35228.14844,0
08-03-2021,35462.44922,35827.30078,35090.75,35275.75,0
09-03-2021,35705.89844,36077.80078,35544.94922,35865.64844,0
10-03-2021,36112.25,36176.89844,35764.35156,35938.30078,0
12-03-2021,36497.35156,36497.35156,35188.05078,35496.64844,0
15-03-2021,35544.25,35544.25,34430.64844,35182.55078,0
16-03-2021,35352,35405.05078,34744.60156,34804.60156,0
17-03-2021,34905.05078,35100.5,34126.85156,34229.25,0
18-03-2021,34577.5,34759.85156,33597.55078,33856.80078,0
19-03-2021,33590.39844,34355.39844,33361,34161.60156,0
22-03-2021,34088.39844,34148.89844,33389.14844,33603.44922,0
23-03-2021,33747.94922,34360.05078,33622,34184.39844,0
24-03-2021,33894.69922,33970.64844,33203.39844,33293.25,0
25-03-2021,33420.75,33550.14844,32415.25,33006.44922,0
26-03-2021,33605.05078,33610.64844,33166.10156,33318.19922,0
30-03-2021,33615.89844,33990.80078,33564.55078,33875.10156,374200
31-03-2021,33764.80078,33773.10156,33151.80078,33303.89844,0
01-04-2021,33588,33949.14844,33208.75,33858,0
05-04-2021,33649.14844,33697.75,32330.15039,32678.84961,0
06-04-2021,32915.64844,33007.64844,32338.40039,32501.34961,0
07-04-2021,32529.69922,33191.69922,32141.55078,32991.19922,0
08-04-2021,33154.19922,33306.80078,32704.75,32782.85156,0
09-04-2021,32636.90039,32972.14844,32329.94922,32448.05078,0
12-04-2021,31637.90039,31698.05078,30520.30078,30792,0
13-04-2021,30901.80078,31885.44922,30722.84961,31771.59961,0
15-04-2021,31929.09961,32187.05078,31406.40039,32112.84961,0
16-04-2021,32161.44922,32325.15039,31911.90039,31977.44922,0
19-04-2021,30993.44922,31304.30078,30405.65039,31208.40039,0
20-04-2021,31568.94922,31731.65039,30891,31112.69922,0
22-04-2021,30763.5,31834.5,30555.25,31782.59961,368400
23-04-2021,31490.59961,32148.40039,31377.15039,31722.30078,0
26-04-2021,32316.65039,32603.69922,32144.80078,32275.15039,0
27-04-2021,32228.94922,32807.10156,32152.94922,32735.34961,0
28-04-2021,32865.5,33777.69922,32840.30078,33722.80078,0
29-04-2021,33901.60156,34287,33304.60156,33714.5,0
30-04-2021,33112.39844,33455.25,32663.40039,32781.80078,0
03-05-2021,32368.55078,32566.59961,31906.55078,32465.75,351000
04-05-2021,32610.40039,33011.55078,32191.40039,32270.34961,786800
05-05-2021,32577.09961,32862.14844,32068.55078,32783.69922,0
06-05-2021,32900.75,32956.35156,32564,32827.80078,0
07-05-2021,33041.64844,33259.14844,32771.35156,32904.5,0
10-05-2021,33175.30078,33297.60156,33028.14844,33142.39844,0
11-05-2021,32640.94922,33154.30078,32611.69922,32872.19922,0
12-05-2021,32717.65039,32747.69922,32352.30078,32452.30078,0
14-05-2021,32495.15039,32622.65039,32115.5,32169.55078,0
17-05-2021,32437.84961,33506.89844,32318.69922,33459.25,0
18-05-2021,33893.10156,34142.85156,33730.44922,33922.39844,0
19-05-2021,33717.10156,33959.30078,33608.25,33685.19922,0
20-05-2021,33692.55078,33833.69922,33273.94922,33334.55078,0
21-05-2021,33559.80078,34694.44922,33559.75,34606.89844,0
