Date,Open,High,Low,Close,Volume
18-08-2019,185.841095,197.522491,183.692245,194.49353,5969012024
19-08-2019,194.55603,203.56015,193.108246,203.091934,6145148692
20-08-2019,202.813141,203.015991,195.619537,196.565414,6408417610
21-08-2019,196.621689,197.027435,182.689178,186.891632,7775772700
22-08-2019,186.941238,194.415512,183.384521,191.332916,7569043874
23-08-2019,191.106873,195.906494,189.562317,194.706207,6658162377
24-08-2019,194.671631,194.784988,187.627258,191.289566,6249737982
25-08-2019,191.234787,192.16333,184.964752,186.842392,5826017143
26-08-2019,186.73555,193.442184,186.73555,188.929382,7207986636
27-08-2019,188.950058,188.963181,185.472931,187.516663,6042327402
28-08-2019,187.495499,187.930878,172.185608,173.889969,6696604087
29-08-2019,173.958694,173.996399,167.170898,169.516739,7129569083
30-08-2019,169.489288,170.773514,167.071411,168.834869,5776520220
31-08-2019,168.887894,174.323975,167.802582,172.469788,5830212249
01-09-2019,172.458405,173.696854,169.531281,171.629425,5554799576
02-09-2019,171.697601,180.145218,170.451691,178.347351,6503447137
03-09-2019,178.357758,182.347992,175.970169,179.499329,6962728938
04-09-2019,179.491989,180.136597,175.325363,175.992889,5938120494
05-09-2019,175.966278,176.16391,171.746826,174.217133,5589476516
06-09-2019,174.172226,177.718704,168.341339,169.956177,6797611878
07-09-2019,169.955276,180.851608,169.444122,178.262619,6791531342
08-09-2019,178.282593,182.977081,178.142502,181.35553,6472677266
09-09-2019,181.362488,184.14946,177.419357,181.14946,7232938985
10-09-2019,181.212845,184.063431,178.122421,179.78717,6291476772
11-09-2019,179.839493,181.757462,176.500916,178.725494,7157139035
12-09-2019,178.803772,181.998566,177.847321,181.016098,5838605477
13-09-2019,180.975586,181.498291,178.582047,181.109726,5955041237
14-09-2019,181.321579,188.44693,180.372208,188.105515,6500686511
15-09-2019,188.068436,190.399338,186.447327,189.789124,6222874780
16-09-2019,189.689331,198.204971,189.689331,197.113174,8242029488
17-09-2019,197.114761,213.731949,196.715485,208.608749,10232590812
18-09-2019,208.050598,216.711502,208.050598,211.393036,9194634557
19-09-2019,211.247238,222.871689,204.685776,221.280853,10620070913
20-09-2019,221.069626,221.598557,215.159637,218.050049,8027974273
21-09-2019,217.897385,220.958298,215.000168,215.516205,7743309778
22-09-2019,215.486557,216.086243,207.644928,211.54538,7812854576
23-09-2019,211.713211,211.840515,201.887238,201.92131,7494673136
24-09-2019,201.842087,203.500549,162.727783,168.110733,11757739233
25-09-2019,168.133575,174.719772,164.913483,170.8927,9766632018
26-09-2019,170.756912,171.692642,157.130325,166.727127,7848286154
27-09-2019,166.651703,175.610779,163.209503,174.710999,7909313625
28-09-2019,174.680832,175.778732,170.773956,174.572891,6895423445
29-09-2019,174.612747,175.21022,166.997696,170.503479,6497088199
30-09-2019,170.461349,179.872208,167.036606,179.872208,7552915148
01-10-2019,180.209122,185.045532,175.812653,177.340424,7676276225
02-10-2019,177.22406,180.826126,175.334274,180.71051,6335595250
03-10-2019,180.703705,180.79921,172.599869,175.199341,6381403725
04-10-2019,175.238434,178.552078,173.564087,176.985001,6248928449
05-10-2019,176.94632,177.713242,173.069565,176.351517,5837211771
06-10-2019,176.36438,177.364548,171.299774,173.059143,5852890674
07-10-2019,172.940338,182.356354,171.527817,181.18634,7844316834
08-10-2019,181.113358,184.35997,179.133392,182.021561,7466282780
09-10-2019,182.036301,194.300491,180.668442,193.293259,9088122101
10-10-2019,193.191071,193.896927,188.306473,191.659668,8375913276
11-10-2019,191.801071,195.318802,181.661835,182.569687,9128522970
12-10-2019,182.534027,186.304886,179.984833,180.826645,7494328840
13-10-2019,180.861313,185.075912,180.317154,182.07515,6733182273
14-10-2019,182.028473,187.303619,181.662277,186.960907,7276520699
15-10-2019,186.977051,187.759872,179.462784,181.406067,7731456579
16-10-2019,181.343735,181.66861,174.064163,176.013504,7691244590
17-10-2019,175.906891,178.899551,174.565826,178.028351,6737237423
18-10-2019,177.988556,178.179794,171.005051,173.621338,7566257807
19-10-2019,173.649445,175.608231,172.215454,172.913025,6551453871
20-10-2019,172.974762,176.718689,171.210724,175.534378,6801091120
21-10-2019,175.52475,177.74173,173.28775,174.92099,6815820627
22-10-2019,174.90506,175.650024,172.266235,172.300858,6990951966
23-10-2019,172.262802,172.420578,157.463425,162.402786,9624925919
24-10-2019,162.514114,164.147568,160.887955,162.168549,7300917537
25-10-2019,162.189713,183.000122,161.966019,181.523209,10358594018
26-10-2019,181.667068,195.942505,176.133804,179.83548,13831784986
27-10-2019,179.932632,188.155334,177.682358,184.242218,10815941952
28-10-2019,184.397507,187.883163,180.249557,182.662811,10406734124
29-10-2019,182.67038,191.846756,182.364365,190.342575,10622761958
30-10-2019,190.336395,191.111938,181.546371,184.692169,10484902804
31-10-2019,184.797623,188.751266,180.068359,183.966919,9607939606
01-11-2019,183.803696,185.059708,181.094498,183.969894,9145611130
02-11-2019,184.018158,185.708954,182.797668,183.92572,8087991830
03-11-2019,183.994827,185.024216,179.818146,182.425018,8760247744
04-11-2019,182.319031,188.022934,181.821609,186.355194,10551917945
05-11-2019,186.309311,191.257828,184.331985,189.304169,10024177342
06-11-2019,189.113495,193.547256,188.667679,191.593842,10156458684
07-11-2019,191.504303,191.861099,186.567001,187.976547,9081247799
08-11-2019,187.924271,188.815979,182.541367,184.211472,9176780911
09-11-2019,184.311722,185.838531,183.902237,185.028717,7277418704
10-11-2019,184.943359,190.920609,184.686783,189.47728,8752784211
11-11-2019,189.50293,190.338425,185.086319,185.489639,7877424106
12-11-2019,185.564835,187.948029,184.191055,186.843414,7792186666
13-11-2019,186.942444,189.331879,185.937943,188.258743,7343173596
14-11-2019,188.272507,188.634598,184.992294,185.999634,7872664470
15-11-2019,186.058167,186.251831,179.379562,180.521179,8815678477
16-11-2019,180.4991,184.155273,179.985672,183.348358,6789888120
17-11-2019,183.35083,188.191345,182.336807,185.119232,7364325471
18-11-2019,185.041458,186.927155,179.175507,180.559601,7787662111
19-11-2019,180.502457,182.528,175.197113,177.455551,7536699743
20-11-2019,177.415283,178.993149,175.290436,175.698349,7205785149
21-11-2019,175.673599,176.209213,159.365128,161.462723,8546371325
22-11-2019,161.50589,163.028091,142.344101,150.268173,12020749863
23-11-2019,150.212219,154.101563,147.601242,153.417786,8289198330
24-11-2019,153.430527,153.965912,142.834702,142.834702,7782769098
25-11-2019,142.697006,150.207962,133.802338,146.476532,10962753356
26-11-2019,146.404312,150.004761,145.216873,148.965073,7648516297
27-11-2019,148.39682,154.887207,143.525604,153.010559,8778095308
28-11-2019,153.069244,156.613586,151.091125,151.717575,7346531960
29-11-2019,151.7686,156.848404,151.460434,155.304153,7503898278
30-11-2019,155.286407,156.691299,151.225342,152.539688,6565950868
01-12-2019,152.491928,152.491928,147.067932,151.18573,7102780298
02-12-2019,151.175476,152.116959,147.606796,149.059158,6670561362
03-12-2019,149.058243,150.310425,146.001678,147.956421,6204379850
04-12-2019,147.918381,150.680817,145.000885,146.747742,7865937094
05-12-2019,146.686493,153.155396,145.459076,149.248993,6745910228
06-12-2019,149.396484,149.670517,147.606522,149.194443,6458766441
07-12-2019,149.197601,149.799713,148.374771,148.768158,5911233284
08-12-2019,148.743683,152.392929,148.313339,151.264725,6441727252
09-12-2019,151.224396,151.91394,147.621368,148.225174,6744206747
10-12-2019,148.179855,148.564468,144.907959,146.267044,6859512025
11-12-2019,146.320648,147.139206,143.045364,143.608002,7037180049
12-12-2019,143.615662,145.751648,141.436981,145.604004,7890383413
